"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14049020","JJ514074","12/07/2025 06:13:00 AM","051XX N MILWAUKEE AVE","2022","NARCOTICS","POSSESS - COCAINE","POLICE FACILITY / VEHICLE PARKING LOT","true","false","1623","016","45","11","18","1138424","1933673","2025","12/15/2025 03:41:41 PM","41.974129858","-87.766357256","(41.974129858, -87.766357256)"
"14050000","JJ515243","12/07/2025 06:12:00 AM","040XX N CLARK ST","1570","SEX OFFENSE","PUBLIC INDECENCY","GAS STATION","false","false","1912","019","46","6","17","1166702","1926863","2025","12/15/2025 03:41:41 PM","41.95488231","-87.662567089","(41.95488231, -87.662567089)"
"14048988","JJ513971","12/07/2025 06:05:00 AM","006XX N CLARK ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1832","018","42","8","06","1175423","1904617","2025","12/15/2025 03:41:41 PM","41.893646656","-87.631177143","(41.893646656, -87.631177143)"
"14049014","JJ513966","12/07/2025 06:00:00 AM","035XX W LELAND AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","1723","017","33","14","08B","1151981","1931003","2025","12/15/2025 03:41:41 PM","41.966546172","-87.716574644","(41.966546172, -87.716574644)"
"14050410","JJ515571","12/07/2025 06:00:00 AM","030XX W FULTON BLVD","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","1222","012","27","27","06","1156143","1901853","2025","12/15/2025 03:41:41 PM","41.886473111","-87.70206064","(41.886473111, -87.70206064)"
"14049075","JJ514044","12/07/2025 06:00:00 AM","072XX S BENNETT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0333","003","5","43","08B","1189962","1857296","2025","12/15/2025 03:41:41 PM","41.763456466","-87.579306774","(41.763456466, -87.579306774)"
"14049138","JJ513974","12/07/2025 06:00:00 AM","013XX W 64TH ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","true","0724","007","16","67","04B","1168556","1862325","2025","12/15/2025 03:41:41 PM","41.777744808","-87.657618967","(41.777744808, -87.657618967)"
"14048982","JJ513984","12/07/2025 06:00:00 AM","101XX S AVENUE L","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0432","004","10","52","07","1201820","1838413","2025","12/15/2025 03:41:41 PM","41.711346768","-87.536486646","(41.711346768, -87.536486646)"
"14049495","JJ514219","12/07/2025 06:00:00 AM","029XX S FEDERAL ST","0810","THEFT","OVER $500","STREET","false","false","0133","001","3","35","06","1176166","1885210","2025","12/15/2025 03:41:41 PM","41.840375885","-87.629033152","(41.840375885, -87.629033152)"
"14049265","JJ514281","12/07/2025 06:00:00 AM","004XX N HOMAN AVE","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1123","011","28","23","03","1153634","1902841","2025","12/15/2025 03:41:41 PM","41.889234561","-87.711248048","(41.889234561, -87.711248048)"
"14050375","JJ515317","12/07/2025 05:45:00 AM","015XX N ASHLAND AVE","0810","THEFT","OVER $500","VEHICLE - COMMERCIAL","false","false","1433","014","1","24","06","1165444","1910379","2025","12/15/2025 03:41:41 PM","41.909676232","-87.667662189","(41.909676232, -87.667662189)"
"14051004","JJ515734","12/07/2025 05:45:00 AM","026XX S CALUMET AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","OTHER (SPECIFY)","false","true","0133","001","4","35","26","1178927","1886949","2025","12/15/2025 03:41:41 PM","41.845085249","-87.618848403","(41.845085249, -87.618848403)"
"14048992","JJ513963","12/07/2025 05:42:00 AM","017XX N HUMBOLDT BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1421","014","26","24","14","1156103","1911444","2025","12/15/2025 03:41:41 PM","41.912792481","-87.701948321","(41.912792481, -87.701948321)"
"14048967","JJ513968","12/07/2025 05:31:00 AM","012XX S CENTRAL PARK AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","1011","010","24","29","26","1152573","1893960","2025","12/15/2025 03:41:41 PM","41.864885185","-87.715379315","(41.864885185, -87.715379315)"
"14049808","JJ514846","12/07/2025 05:20:00 AM","020XX S MICHIGAN AVE","1710","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD","APARTMENT","false","false","0132","001","3","33","20","1177528","1890620","2025","12/15/2025 03:41:41 PM","41.855190551","-87.623871195","(41.855190551, -87.623871195)"
"14048997","JJ513952","12/07/2025 05:18:00 AM","006XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","1832","018","42","8","06","1175423","1904617","2025","12/15/2025 03:41:41 PM","41.893646656","-87.631177143","(41.893646656, -87.631177143)"
"14049146","JJ514086","12/07/2025 05:00:00 AM","055XX W GLADYS AVE","1090","ARSON","ATTEMPT ARSON","ALLEY","false","false","1522","015","29","25","09","1139557","1897794","2025","12/15/2025 03:41:41 PM","41.875653356","-87.763068283","(41.875653356, -87.763068283)"
"14049040","JJ513964","12/07/2025 05:00:00 AM","060XX W WARWICK AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","1633","016","38","17","05","1135437","1924310","2025","12/15/2025 03:41:41 PM","41.948490596","-87.777564783","(41.948490596, -87.777564783)"
"14049812","JJ514968","12/07/2025 05:00:00 AM","038XX S INDIANA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","CHURCH / SYNAGOGUE / PLACE OF WORSHIP","false","false","0212","002","3","35","06","1178230","1879601","2025","12/15/2025 03:41:41 PM","41.824937667","-87.6216297","(41.824937667, -87.6216297)"
"14049111","JJ514107","12/07/2025 05:00:00 AM","052XX S INDIANA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE - YARD (FRONT / BACK)","false","false","0231","002","3","40","07","1178492","1870177","2025","12/15/2025 03:41:41 PM","41.799071443","-87.620955108","(41.799071443, -87.620955108)"
"14049929","JJ515100","12/07/2025 05:00:00 AM","020XX S RUBLE ST","1120","DECEPTIVE PRACTICE","FORGERY","HIGHWAY / EXPRESSWAY","false","false","1235","012","25","31","10","1172124","1890516","2025","12/15/2025 03:41:41 PM","41.85502598","-87.643709222","(41.85502598, -87.643709222)"
"14049608","JJ513939","12/07/2025 05:00:00 AM","027XX S AVERS AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1031","010","22","30","08B","1151149","1885570","2025","12/15/2025 03:41:41 PM","41.841890015","-87.720826569","(41.841890015, -87.720826569)"
"14049094","JJ514151","12/07/2025 05:00:00 AM","052XX S INDIANA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - YARD (FRONT / BACK)","false","false","0231","002","3","40","14","1178492","1870177","2025","12/15/2025 03:41:41 PM","41.799071443","-87.620955108","(41.799071443, -87.620955108)"
"14049526","JJ513945","12/07/2025 05:00:00 AM","074XX S STATE ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0323","003","6","69","06","1177570","1855556","2025","12/15/2025 03:41:41 PM","41.758970818","-87.624778076","(41.758970818, -87.624778076)"
"14049705","JJ514830","12/07/2025 04:47:00 AM","080XX S KOLIN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0834","008","18","70","07","1148755","1850476","2025","12/15/2025 03:41:41 PM","41.745633161","-87.730514953","(41.745633161, -87.730514953)"
"14048996","JJ513935","12/07/2025 04:46:00 AM","050XX S WASHTENAW AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE","false","true","0923","009","15","63","04B","1159223","1871183","2025","12/15/2025 03:41:41 PM","41.802248517","-87.691591684","(41.802248517, -87.691591684)"
"14048959","JJ513943","12/07/2025 04:44:00 AM","016XX S RACINE AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","1235","012","25","31","04B","1168634","1892116","2025","12/15/2025 03:41:41 PM","41.859492718","-87.656472706","(41.859492718, -87.656472706)"
"14048950","JJ513936","12/07/2025 04:40:00 AM","074XX S STONY ISLAND AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","GAS STATION","false","false","0324","003","8","43","14","1188107","1855775","2025","12/15/2025 03:41:41 PM","41.759327126","-87.586154041","(41.759327126, -87.586154041)"
"14049659","JJ513938","12/07/2025 04:30:00 AM","007XX W BROMPTON AVE","0810","THEFT","OVER $500","APARTMENT","false","true","1925","019","46","6","06","1170821","1923800","2025","12/15/2025 03:41:41 PM","41.946387865","-87.647515144","(41.946387865, -87.647515144)"
"14049154","JJ514103","12/07/2025 04:26:00 AM","016XX E 91ST ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0413","004","8","48","07","1188918","1844969","2025","12/15/2025 03:41:41 PM","41.729655065","-87.583526886","(41.729655065, -87.583526886)"
"14049564","JJ513931","12/07/2025 04:10:00 AM","045XX S MC DOWELL AVE","0460","BATTERY","SIMPLE","APARTMENT","false","true","0924","009","15","61","08B","1167400","1874542","2025","12/15/2025 03:41:41 PM","41.811294545","-87.661506869","(41.811294545, -87.661506869)"
"14049201","JJ514247","12/07/2025 04:10:00 AM","017XX E 84TH PL","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0412","004","8","45","14","1189275","1849296","2025","12/15/2025 03:41:41 PM","41.741520239","-87.582080755","(41.741520239, -87.582080755)"
"14048932","JJ513927","12/07/2025 04:03:00 AM","001XX N LONG AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1523","015","37","25","14","1140316","1900474","2025","12/15/2025 03:41:41 PM","41.882993749","-87.760215768","(41.882993749, -87.760215768)"
"14048928","JJ513930","12/07/2025 04:02:00 AM","040XX S ELLIS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0214","002","4","36","08B","1183173","1878390","2025","12/15/2025 03:41:41 PM","41.821500805","-87.603533201","(41.821500805, -87.603533201)"
"14051267","JJ517026","12/07/2025 04:00:00 AM","005XX W NORTH AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","true","1813","018","43","7","26","1172493","1910942","2025","12/15/2025 03:41:41 PM","41.911068097","-87.64175066","(41.911068097, -87.64175066)"
"14049081","JJ513981","12/07/2025 04:00:00 AM","001XX W 112TH ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE","false","false","0522","005","9","49","02","1177251","1830685","2025","12/15/2025 03:41:41 PM","41.690728743","-87.626695422","(41.690728743, -87.626695422)"
"14049151","JJ514129","12/07/2025 04:00:00 AM","061XX S BISHOP ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0713","007","16","67","08B","1167718","1864032","2025","12/15/2025 03:41:41 PM","41.782447056","-87.660642136","(41.782447056, -87.660642136)"
"14048968","JJ513925","12/07/2025 03:54:00 AM","035XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1123","011","28","27","08B","1152799","1898844","2025","12/15/2025 03:41:41 PM","41.878282949","-87.714420386","(41.878282949, -87.714420386)"
"14048931","JJ513914","12/07/2025 03:43:00 AM","050XX W MAYPOLE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1532","015","28","25","08B","1142780","1900994","2025","12/15/2025 03:41:41 PM","41.884375182","-87.751154771","(41.884375182, -87.751154771)"
"14048964","JJ513928","12/07/2025 03:40:00 AM","045XX W PARKER AVE","0460","BATTERY","SIMPLE","RESIDENCE - YARD (FRONT / BACK)","true","false","2521","025","31","20","08B","1145711","1917862","2025","12/15/2025 03:41:41 PM","41.930607683","-87.739963164","(41.930607683, -87.739963164)"
"14048951","JJ513901","12/07/2025 03:30:00 AM","061XX S RHODES AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0313","003","20","42","14","1180959","1864338","2025","12/15/2025 03:41:41 PM","41.782992238","-87.612087766","(41.782992238, -87.612087766)"
"14048908","JJ513904","12/07/2025 03:30:00 AM","016XX S PULASKI RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","ALLEY","false","false","1014","010","24","29","07","1149986","1891510","2025","12/15/2025 03:41:41 PM","41.858212799","-87.724940025","(41.858212799, -87.724940025)"
"14048948","JJ513903","12/07/2025 03:30:00 AM","005XX E 62ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0313","003","20","42","14","1181051","1864025","2025","12/15/2025 03:41:41 PM","41.782131218","-87.611760098","(41.782131218, -87.611760098)"
"14049028","JJ514006","12/07/2025 03:30:00 AM","054XX W ADAMS ST","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT","false","false","1522","015","29","25","05","1140251","1898800","2025","12/15/2025 03:41:41 PM","41.87840127","-87.760495484","(41.87840127, -87.760495484)"
"14049921","JJ515172","12/07/2025 03:30:00 AM","006XX N WELLS ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1832","018","42","8","05","1174622","1904569","2025","12/15/2025 03:41:41 PM","41.893532892","-87.634120347","(41.893532892, -87.634120347)"
"14048913","JJ513918","12/07/2025 03:30:00 AM","061XX S WABASH AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0311","003","20","40","14","1177770","1864333","2025","12/15/2025 03:41:41 PM","41.783051325","-87.623779709","(41.783051325, -87.623779709)"
"14049079","JJ514066","12/07/2025 03:26:00 AM","111XX S AVENUE E","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","true","true","0433","004","10","52","26","1203800","1831682","2025","12/17/2025 03:41:32 PM","41.692825852","-87.5294657","(41.692825852, -87.5294657)"
"14048892","JJ513897","12/07/2025 03:22:00 AM","026XX S AVERS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1031","010","22","30","14","1151132","1886226","2025","12/15/2025 03:41:41 PM","41.843690495","-87.720871788","(41.843690495, -87.720871788)"
"14048905","JJ513907","12/07/2025 03:20:00 AM","001XX W HUBBARD ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1831","018","42","8","08B","1175301","1903292","2025","12/15/2025 03:41:41 PM","41.890013524","-87.631664996","(41.890013524, -87.631664996)"
"14048952","JJ513913","12/07/2025 03:18:00 AM","025XX W PETERSON AVE","0460","BATTERY","SIMPLE","BAR OR TAVERN","true","false","2413","024","40","2","08B","1158125","1939768","2025","12/15/2025 03:41:41 PM","41.990474163","-87.693743427","(41.990474163, -87.693743427)"
"14049566","JJ514689","12/07/2025 03:15:00 AM","022XX N LINCOLN AVE","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1812","018","43","7","08B","1171576","1915192","2025","12/15/2025 03:41:41 PM","41.922750548","-87.644994062","(41.922750548, -87.644994062)"
"14048906","JJ513898","12/07/2025 03:10:00 AM","008XX W BELMONT AVE","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST / OBSTRUCT / DISARM OFFICER","STREET","true","false","1924","019","44","6","24","1170042","1921453","2025","12/15/2025 03:41:41 PM","41.939964671","-87.650447207","(41.939964671, -87.650447207)"
"14054824","JJ521322","12/07/2025 03:00:00 AM","0000X W 111TH ST","0460","BATTERY","SIMPLE","HOSPITAL BUILDING / GROUNDS","false","false","0522","005","9","49","08B","1177873","1831361","2025","12/16/2025 03:43:01 PM","41.692569761","-87.624397882","(41.692569761, -87.624397882)"
"14049033","JJ514072","12/07/2025 03:00:00 AM","009XX W 77TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0621","006","17","71","14","1171475","1853781","2025","12/15/2025 03:41:41 PM","41.75423558","-87.647167748","(41.75423558, -87.647167748)"
"14049529","JJ514653","12/07/2025 03:00:00 AM","113XX S AVENUE L","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0433","004","10","52","14","1201893","1830481","2025","12/15/2025 03:41:41 PM","41.689578825","-87.536488075","(41.689578825, -87.536488075)"
"14049132","JJ514161","12/07/2025 03:00:00 AM","0000X W DIVISION ST","0810","THEFT","OVER $500","BAR OR TAVERN","false","false","1824","018","2","8","06","1175872","1908368","2025","12/15/2025 03:41:41 PM","41.903929491","-87.629415106","(41.903929491, -87.629415106)"
"14048946","JJ513893","12/07/2025 03:00:00 AM","005XX E 62ND ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0313","003","20","42","06","1181056","1864025","2025","12/15/2025 03:41:41 PM","41.782131103","-87.611741767","(41.782131103, -87.611741767)"
"14049203","JJ514176","12/07/2025 03:00:00 AM","041XX W WASHINGTON BLVD","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","STREET","false","true","1114","011","28","26","04B","1148833","1900172","2025","12/15/2025 03:41:41 PM","41.882004688","-87.728948432","(41.882004688, -87.728948432)"
"14048975","JJ513956","12/07/2025 03:00:00 AM","005XX W 65TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0722","007","6","68","07","1174077","1861476","2025","12/15/2025 03:41:41 PM","41.775294228","-87.637404132","(41.775294228, -87.637404132)"
"14050782","JJ516258","12/07/2025 03:00:00 AM","055XX S KEDZIE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0822","008","14","63","06","1155990","1867811","2025","12/15/2025 03:41:41 PM","41.793060906","-87.703539139","(41.793060906, -87.703539139)"
"14048958","JJ513886","12/07/2025 02:55:00 AM","021XX S WABASH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0131","001","3","33","08B","1177082","1890150","2025","12/15/2025 03:41:41 PM","41.853910939","-87.625522419","(41.853910939, -87.625522419)"
"14048965","JJ513909","12/07/2025 02:50:00 AM","006XX N ARMOUR ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false","1215","012","1","24","07","1166054","1904562","2025","12/15/2025 03:41:41 PM","41.893700972","-87.665587648","(41.893700972, -87.665587648)"
"14048899","JJ513884","12/07/2025 02:50:00 AM","050XX W BERENICE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","true","1634","016","30","15","07","1142121","1925123","2025","12/15/2025 03:41:41 PM","41.950599981","-87.752975128","(41.950599981, -87.752975128)"
"14050027","JJ515265","12/07/2025 02:50:00 AM","098XX S WINSTON AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","2213","022","21","73","07","1168509","1839545","2025","12/15/2025 03:41:41 PM","41.715234337","-87.658446274","(41.715234337, -87.658446274)"
"14048940","JJ513890","12/07/2025 02:45:00 AM","078XX S EAST END AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0414","004","8","43","08B","1188899","1853297","2025","12/15/2025 03:41:41 PM","41.752508359","-87.583330605","(41.752508359, -87.583330605)"
